tweet id,time of tweet,user id,text
1449676277015842818,2021-10-17 09:58:52,MrFallbackvlone,RT @Kai_InTheKut: You guys said wait let’s make uncle waffles trend on Twitter fast!! Yhoo 🥺🥺
1449676144047968257,2021-10-17 09:58:21,John98949777,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/F11EYUflyR
1449675979035758605,2021-10-17 09:57:41,dukhwe,"@CyrilRamaphosa Yhoo yet must show prof for vaccination at the stadiums 🏟,
Gathering is over 10000 people since when, eish kodwa senzeni."
1449675675938471939,2021-10-17 09:56:29,Uncle_Inko,"@Hlanga_O Lol awe bro I just love her maan, but she killed you with the ububi one. How do you give birth to someone and say umbi at a later stage and ask them to call you after? Yhoo your should adopt me bro.😂😂😂"
1449675669466611718,2021-10-17 09:56:27,MaidotHaile,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449675047614955521,2021-10-17 09:53:59,YahooFinance,"Smoothie King on worker shortage: 'Hire them, right. Train them, right. Treat them right.' https://t.co/q8groOBmPg by @daniromerotv https://t.co/42V7kXvyCk"
1449674828487741440,2021-10-17 09:53:07,IamJerman,"Usathane usebenza overtime, didn't drink Friday, didn't yesterday and here I am on a Sunday. Sunday really is cursed yhoo😭😭😭😭"
1449674672463822854,2021-10-17 09:52:30,meles_salome,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/z2qGG3sXDt
1449674551416270854,2021-10-17 09:52:01,SL_ramokhoase,RT @SuperKamza: Huns are so beautiful man. Yhoo https://t.co/sxs4y4euMH
1449674381144248320,2021-10-17 09:51:20,carmelosegopolo,Yhoo le nna shame https://t.co/Qak67xLNOY
1449674379500081155,2021-10-17 09:51:20,Kay_Mswane,RT @Kai_InTheKut: You guys said wait let’s make uncle waffles trend on Twitter fast!! Yhoo 🥺🥺
1449674359845670912,2021-10-17 09:51:15,MashoHilawie,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/M5RnHtbncc
1449674270888501258,2021-10-17 09:50:54,HantaWedi,"For 11 months the Ethiopian govt &amp; its allies have been carrying out #TigrayGenocide:
• Man-made famine
• Weaponized rape &amp; massacres
• Mass arrests
• Hate speech &amp; inciting violence
@luigidimaio @EnricoLetta Airdrop food NOW!
#StopTigrayFamine
https://t.co/O3B9Af35Q8"
1449673827382857732,2021-10-17 09:49:08,TDFWEare1,RT @natnael12439812: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449673398347567109,2021-10-17 09:47:26,NebiatGidey,RT @Dawit4H: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to en…
1449673142230786049,2021-10-17 09:46:25,LuisRamos_Cruz,RT @YahooNews: Will a massive expansion of stations be enough to convince drivers to trade in their gas-powered vehicles for electric ones?…
1449672667192180744,2021-10-17 09:44:32,O20899,@areekjowo yhoo
1449672556307533825,2021-10-17 09:44:05,natnael12439812,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/DjhjfWD4tL
1449672527110971392,2021-10-17 09:43:58,carmelosegopolo,My ex kissed me before he left and I immediately broke down 🥺. Yhoo Modimo 💔
1449672198927486977,2021-10-17 09:42:40,SIC_Capital,RT @YahooFinance: Bitcoin miners make US an industry leader after China crackdown as climate fears weigh https://t.co/DNp4wItlTJ by @DsHoll…
1449671948619984896,2021-10-17 09:41:40,Vatpetrolium,"This one clearly need some serious cleansing and fix his Aura, I mean even them kids can't tolerate or stand him..yhoo 🙆🏾‍♀️ #VoetsekRamaphosa https://t.co/NlTKfUIYS3"
1449671778436108289,2021-10-17 09:41:00,YahooEntsUK,"The excellent #RonsGoneWrong is in cinemas now, so we spoke to stars @edhelms &amp; @galifianakisz about their own experiences of parenting and technology: https://t.co/dJHrz8zkZj"
1449671530649108482,2021-10-17 09:40:01,Tebogot31298345,RT @NoMmabatho: Whenever I Offer Someone Food I Secretly Hope They'll Say NO.. But.. Yhoo 😢🤦‍♀️
1449670887536410627,2021-10-17 09:37:27,wan88super,"RT @YahooFinance: 'Shadow inflation' is 'all around us,' economist explains https://t.co/ZbNeu4rRHi by @IFanusie https://t.co/0VP8BNpzaW"
1449670700042686466,2021-10-17 09:36:43,iam_Sunshyn,@ZwangaMukhuthu Yhoo 💔🙆‍♀️
1449669956447178754,2021-10-17 09:33:45,AmirZoref,"RT @jeanyvesgonin: Apparently, it's the next big thing—What is the metaverse? • @YahooNews • #Tech #EmergingTech #VR #NFTs #VirtualReality…"
1449669782115078144,2021-10-17 09:33:04,mgp_gale,Yhoo Ntsiki Mazwai will be happy shem
1449669708802895873,2021-10-17 09:32:46,falconhamada_90,RT @YahooFinance: Apple's rumored AirPods would be just its latest attempt to make you healthier https://t.co/GQ9g8N8iUI by @DanielHowley h…
1449669691249545216,2021-10-17 09:32:42,HantaWedi,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/jjewXNq7mV
1449669582168510464,2021-10-17 09:32:16,YahooFinance,Apple's rumored AirPods would be just its latest attempt to make you healthier https://t.co/GQ9g8N8iUI by @DanielHowley https://t.co/kum0i1PteI
1449669329784541187,2021-10-17 09:31:16,toomuchdripmf,@ZandileExcel Yhoo💀
1449668726266085379,2021-10-17 09:28:52,HantaWedi,"Hateful rhetoric like this is dangerous &amp; unacceptable,' a State Department spokesperson told AFP in response to the speech last week by Daniel Kibret an adviser to #Abiy and was nominated to the board of #Ethiopian Press Agency last year. #TigrayGenocide https://t.co/eT48rMC2aB"
1449668538826825738,2021-10-17 09:28:07,HantaWedi,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/TlaGWDVfsx"
1449667469694623746,2021-10-17 09:23:52,UnaMbo1,@OMngomezulu Yhoo 😳 my heart can’t handle such. I’ll die of a heart attack 🙆‍♀️🤦‍♀️
1449667356821626883,2021-10-17 09:23:26,Hilfti3,RT @GezaTegaruTdf: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449667285648543745,2021-10-17 09:23:09,_umanqoba,RT @Mpilo_Perci: Please put respect on the Captain's Name yhoo ❤️❤️ https://t.co/GGWQ5xyhkp
1449667175590080515,2021-10-17 09:22:42,KiduGT,RT @Dawit4H: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to en…
1449667081088155651,2021-10-17 09:22:20,ChinaTheLeeaazz,"@MsibiGugumsibi8 Yhoo, should I be scared 😨🤔‽"
1449666984283713539,2021-10-17 09:21:57,SkindeepSA,"@OfentseZA Yhoo those streets also traumatized me, I don't know how many bodies I've see lying there. I was missed by a stray bullet inside my room ka first year😭😭"
1449666322854514689,2021-10-17 09:19:19,Hyaceebo,@MbalulaFikile Where were you guys months ago when Harrismith was burning and demanding to see the President? Yhoo niyabhora shem! I’m also disappointed by my community ai
1449665335083233281,2021-10-17 09:15:24,mayo261993,RT @YahooNews: Will a massive expansion of stations be enough to convince drivers to trade in their gas-powered vehicles for electric ones?…
1449665146239004675,2021-10-17 09:14:38,AndomBerhe5,RT @Dawit4H: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to en…
1449665037073797121,2021-10-17 09:14:12,Thembi_Khoza17,@MaandaMandiky1 I don't like church Mandi 😭😭😭ngisonte kakhulu when I was still a child yhoo haa.a
1449664925354364930,2021-10-17 09:13:46,Lholo,Yhoo https://t.co/s7y87Yakk7
1449664866587922432,2021-10-17 09:13:32,motso_63,@Karii_Boo 😂🤣😭yhoo waitsi
1449664136430989312,2021-10-17 09:10:38,CombatVeteranDW,"RT @YahooFinance: 'Affirm is clear bright spot' in the buy now, pay later space: BofA https://t.co/f5W3z5nUqf by @aarthiswami https://t.co/…"
1449663666584842245,2021-10-17 09:08:46,EthanON21793186,"RT @YahooFinance: 'Affirm is clear bright spot' in the buy now, pay later space: BofA https://t.co/f5W3z5nUqf by @aarthiswami https://t.co/…"
1449663635119386627,2021-10-17 09:08:38,vdlomo3,"@MANGALISOsmingo @ncambirwa Yhoo iTanzania isekakeni, so the killed Maghufuli for this ,remember when I told you that yiCOVID enjani le ivele yagqitha wonke umntu yayobetha only the president, bro not even the 24hr bodyguards contracted it...asikho dom bros"
1449663226103357443,2021-10-17 09:07:01,YahooFinance,"'Affirm is clear bright spot' in the buy now, pay later space: BofA https://t.co/f5W3z5nUqf by @aarthiswami https://t.co/x6LnAYjjmB"
1449663192788082691,2021-10-17 09:06:53,TheReal_Sfundo,"RT @Omilly_N: Yhoo! Imagine Amapiano playing at Big Brother Mzansi Saturday party 🔥🔥🔥🔥🔥🔥

#BBMzansi https://t.co/zenAM4gHug"
1449662723453865985,2021-10-17 09:05:01,Jackcrypto1979,RT @YahooFinance: Bitcoin miners make US an industry leader after China crackdown as climate fears weigh https://t.co/DNp4wItlTJ by @DsHoll…
1449662301938733065,2021-10-17 09:03:20,Asgedom09432283,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/mLOlIHUKTU
1449661877785665539,2021-10-17 09:01:39,femtechinsider,"""Younger women talk more openly about their periods and sexual health concerns — and more companies are marketing to them with messages that women only whispered about a few years ago."" https://t.co/QzYiCMs8BJ"
1449661667109965826,2021-10-17 09:00:49,viscothebe,"@BenguXolan @RJ_dot_com Bro I'm dead yhoo😂😂😂

""Cause look at GAAWH GAAWH"""
1449661400746430464,2021-10-17 08:59:46,gwele_zola,@Shikwambanaman1 @bambo_malesela Yhoo they captured their message very well though the promises are debatable. @zsimayi
1449660926991519745,2021-10-17 08:57:53,tjay_molef,@Lepasazakhele Yhoo maguire 😭😭 le Hlatshwayo o betere
1449660654399328256,2021-10-17 08:56:48,01177Mik08,RT @YahooFinance: The question that retailers are asking themselves amid the supply chain crisis https://t.co/S0FxzCDg4F by @aarthiswami ht…
1449659888976777225,2021-10-17 08:53:45,Abrham24076859,RT @GezaTegaruTdf: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449659503742496774,2021-10-17 08:52:13,kajs7272,RT @GezaTegaruTdf: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449659232639410176,2021-10-17 08:51:09,swazisin,RT @LaSukuta: People on this app will call a child a “servant” and quote that “servants don’t dine with their masters.” And they will defen…
1449658612469665793,2021-10-17 08:48:41,GoodHealthIdea1,"The South Carolina women's basketball head coach is now the highest paid Black coach, and among the highest overall, after the South Carolina Board of Trustees approved a new seven-year, $22.4 million contract on Friday. 
https://t.co/MYYYEP9JVE"
1449658214644133888,2021-10-17 08:47:06,sgqha,"@_iamTeezaKF @Muzenda_Enhle @Balcan56772144 @PhilMphela @IAmSteveHarvey Yhoo, imagine someone initiates a date, then xa ufika kulo date, she chews bad 😂 and can't hold a meaningful conversation... Then after mandibhatale, asoze, unless ebe bizwe ndim."
1449657807318487040,2021-10-17 08:45:29,RitchyDavid1,"RT @YahooFinance: 'The Tom Brady effect' in advertising 'is very real,' CEO explains https://t.co/vlXJ3Oe0zs by @_JoshSchafer https://t.co/…"
1449657550010560517,2021-10-17 08:44:27,YahooFinance,"'The Tom Brady effect' in advertising 'is very real,' CEO explains https://t.co/vlXJ3Oe0zs by @_JoshSchafer https://t.co/0ggqeh6J8s"
1449657308460507140,2021-10-17 08:43:30,tintswalomegacy,@Nonhlanhla_12 Yhoo😭😭😭😭😭
1449656565213057029,2021-10-17 08:40:33,UncleNdex,RT @NoMmabatho: Whenever I Offer Someone Food I Secretly Hope They'll Say NO.. But.. Yhoo 😢🤦‍♀️
1449656244281790469,2021-10-17 08:39:16,_LadyRea,"@zack_nator Yhoo. Yes I do, mare I wouldn't have it in the morning lol"
1449656170021474304,2021-10-17 08:38:58,Goitompdx,RT @BETELHE22252392: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449656153336582144,2021-10-17 08:38:54,_LadyRea,Nna I love food. Yhoo.
1449656149695926272,2021-10-17 08:38:54,Happy_Masombuka,@iLuckyMahlangu Yhoo ai ngeke phela we need it this side wu!
1449654442605809665,2021-10-17 08:32:07,GoodHealthIdea1,"The union representing Hollywood crews has reached an agreement on a new contract with the major studios, avoiding a historic strike next week that would have disrupted film and TV production nationwide.
https://t.co/XTTl9Ep6Cj"
1449654368941260802,2021-10-17 08:31:49,ThamiNkosi_,"@Motlatsi_n Yhoo😂😂

Get your man please. Wako varsity"
1449654361584553985,2021-10-17 08:31:47,HlumelaNyengane,@LifeOfToka Lmfaooooo yhoo a.a
1449653860193157120,2021-10-17 08:29:48,BullishBenn,RT @YahooFinance: Plug Power CEO: Hydrogen adoption will create 'lots and lots of jobs' in the US https://t.co/ayavillmg7 by @AkikoFujita h…
1449653236915478528,2021-10-17 08:27:19,darealmolf,@casspernyovest @Don_Billiato @rootoffame Yhoo Cass  will it be Available in Botswana right?
1449653030618546176,2021-10-17 08:26:30,tubbysah,@Anele Yhoo!! Anele!!! Beautiful is just an understatement!! ♥️♥️♥️♥️ Wow Mamfene!!!! 👌🏾👌🏾
1449652669778468865,2021-10-17 08:25:04,bentleyboii_,RT @Kai_InTheKut: You guys said wait let’s make uncle waffles trend on Twitter fast!! Yhoo 🥺🥺
1449652237769314312,2021-10-17 08:23:21,Thabithaaaaa,RT @Kai_InTheKut: You guys said wait let’s make uncle waffles trend on Twitter fast!! Yhoo 🥺🥺
1449651958965473281,2021-10-17 08:22:14,YahooFinance,The question that retailers are asking themselves amid the supply chain crisis https://t.co/S0FxzCDg4F by @aarthiswami https://t.co/EjQ47J5Gve
1449651751838171137,2021-10-17 08:21:25,DumaniVuyiswa,Yhoo😭 https://t.co/kleZqglTbN
1449651626185216000,2021-10-17 08:20:55,BuildTigray,RT @Aron5419: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to e…
1449651587899609091,2021-10-17 08:20:46,BlkQuee,RT @LaSukuta: People on this app will call a child a “servant” and quote that “servants don’t dine with their masters.” And they will defen…
1449651495998087168,2021-10-17 08:20:24,EthanON21793186,RT @YahooFinance: Bitcoin miners make US an industry leader after China crackdown as climate fears weigh https://t.co/DNp4wItlTJ by @DsHoll…
1449650793657798657,2021-10-17 08:17:37,OpeningDayNFL,Podcast: Previewing Dolphins vs. Jags with ‘On the FinSide' https://t.co/UevAKQyMRI
